id,type,github_url,github_raw_url,isDataClass,isFeatureEnvy,isGodClass,isLongMethod
70,Class,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/example/sequence-split-merge/src/main/java/com/alipay/dw/jstorm/transcation/TransactionalGlobalCount.java/#L93-L96,https://raw.githubusercontent.com/alibaba/jstorm/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/example/sequence-split-merge/src/main/java/com/alipay/dw/jstorm/transcation/TransactionalGlobalCount.java/#L93-L96,1,0,0,0
71,Class,https://github.com/alexa/alexa-skills-kit-sdk-for-java/blob/bf1e9ccc50d1f3f8408f887f70197ee288fd4bd9/ask-sdk-core/src/com/amazon/ask/dispatcher/request/handler/impl/PlaybackNearlyFinishedRequestHandler.java/#L26-L59,https://raw.githubusercontent.com/alexa/alexa-skills-kit-sdk-for-java/bf1e9ccc50d1f3f8408f887f70197ee288fd4bd9/ask-sdk-core/src/com/amazon/ask/dispatcher/request/handler/impl/PlaybackNearlyFinishedRequestHandler.java/#L26-L59,0,0,0,0
72,Method,https://github.com/alexa/alexa-skills-kit-sdk-for-java/blob/bf1e9ccc50d1f3f8408f887f70197ee288fd4bd9/ask-sdk-runtime/src/com/amazon/ask/request/mapper/impl/BaseRequestMapper.java/#L79-L81,https://raw.githubusercontent.com/alexa/alexa-skills-kit-sdk-for-java/bf1e9ccc50d1f3f8408f887f70197ee288fd4bd9/ask-sdk-runtime/src/com/amazon/ask/request/mapper/impl/BaseRequestMapper.java/#L79-L81,0,0,0,0
73,Class,https://github.com/amzn/amazon-pay-sdk-java/blob/5a3547d00c796aab8f0c8ac12e0310f7a5c4678a/src/com/amazon/pay/request/SetOrderReferenceDetailsRequest.java/#L25-L272,https://raw.githubusercontent.com/amzn/amazon-pay-sdk-java/5a3547d00c796aab8f0c8ac12e0310f7a5c4678a/src/com/amazon/pay/request/SetOrderReferenceDetailsRequest.java/#L25-L272,1,0,0,0
74,Class,https://github.com/amzn/amazon-pay-sdk-java/blob/5a3547d00c796aab8f0c8ac12e0310f7a5c4678a/src/com/amazon/pay/response/ipn/model/ProviderCreditReversalDetails.java/#L25-L145,https://raw.githubusercontent.com/amzn/amazon-pay-sdk-java/5a3547d00c796aab8f0c8ac12e0310f7a5c4678a/src/com/amazon/pay/response/ipn/model/ProviderCreditReversalDetails.java/#L25-L145,1,0,0,0
75,Method,https://github.com/amzn/amazon-pay-sdk-java/blob/5a3547d00c796aab8f0c8ac12e0310f7a5c4678a/src/com/amazon/pay/response/model/IdList.java/#L69-L71,https://raw.githubusercontent.com/amzn/amazon-pay-sdk-java/5a3547d00c796aab8f0c8ac12e0310f7a5c4678a/src/com/amazon/pay/response/model/IdList.java/#L69-L71,0,0,0,0
76,Class,https://github.com/amzn/amazon-pay-sdk-java/blob/5a3547d00c796aab8f0c8ac12e0310f7a5c4678a/src/com/amazon/pay/response/model/SetOrderAttributesResponse.java/#L39-L65,https://raw.githubusercontent.com/amzn/amazon-pay-sdk-java/5a3547d00c796aab8f0c8ac12e0310f7a5c4678a/src/com/amazon/pay/response/model/SetOrderAttributesResponse.java/#L39-L65,1,0,0,0
77,Class,https://github.com/amzn/amazon-pay-sdk-java/blob/5a3547d00c796aab8f0c8ac12e0310f7a5c4678a/src/com/amazon/pay/response/parser/Parser.java/#L57-L252,https://raw.githubusercontent.com/amzn/amazon-pay-sdk-java/5a3547d00c796aab8f0c8ac12e0310f7a5c4678a/src/com/amazon/pay/response/parser/Parser.java/#L57-L252,0,0,1,0
78,Class,https://github.com/awsdocs/aws-doc-sdk-examples/blob/0f9bfb8105a92c04550b49d2ebfc582315fd4a01/java/example_code/dynamodb/src/main/java/com/amazonaws/codesamples/lowlevel/LowLevelScan.java/#L37-L77,https://raw.githubusercontent.com/awsdocs/aws-doc-sdk-examples/0f9bfb8105a92c04550b49d2ebfc582315fd4a01/java/example_code/dynamodb/src/main/java/com/amazonaws/codesamples/lowlevel/LowLevelScan.java/#L37-L77,0,0,0,0
79,Method,https://github.com/aws/aws-toolkit-eclipse/blob/49026f53fdd4f80a7fb997c9e40fe6e638a26edc/bundles/com.amazonaws.eclipse.core/src/com/amazonaws/eclipse/core/egit/jobs/ImportProjectJob.java/#L139-L170,https://raw.githubusercontent.com/aws/aws-toolkit-eclipse/49026f53fdd4f80a7fb997c9e40fe6e638a26edc/bundles/com.amazonaws.eclipse.core/src/com/amazonaws/eclipse/core/egit/jobs/ImportProjectJob.java/#L139-L170,0,0,0,0
80,Class,https://github.com/aws/aws-toolkit-eclipse/blob/49026f53fdd4f80a7fb997c9e40fe6e638a26edc/bundles/com.amazonaws.eclipse.core/src/com/amazonaws/eclipse/core/preferences/AbstractPreferencePropertyMonitor.java/#L33-L106,https://raw.githubusercontent.com/aws/aws-toolkit-eclipse/49026f53fdd4f80a7fb997c9e40fe6e638a26edc/bundles/com.amazonaws.eclipse.core/src/com/amazonaws/eclipse/core/preferences/AbstractPreferencePropertyMonitor.java/#L33-L106,0,0,0,0
81,Class,https://github.com/aws/aws-toolkit-eclipse/blob/49026f53fdd4f80a7fb997c9e40fe6e638a26edc/bundles/com.amazonaws.eclipse.core/src/com/amazonaws/eclipse/core/ui/CancelableThread.java/#L23-L61,https://raw.githubusercontent.com/aws/aws-toolkit-eclipse/49026f53fdd4f80a7fb997c9e40fe6e638a26edc/bundles/com.amazonaws.eclipse.core/src/com/amazonaws/eclipse/core/ui/CancelableThread.java/#L23-L61,0,0,0,0
82,Class,https://github.com/aws/aws-toolkit-eclipse/blob/49026f53fdd4f80a7fb997c9e40fe6e638a26edc/bundles/com.amazonaws.eclipse.core/src/com/amazonaws/eclipse/core/ui/swt/CompositeBuilder.java/#L27-L144,https://raw.githubusercontent.com/aws/aws-toolkit-eclipse/49026f53fdd4f80a7fb997c9e40fe6e638a26edc/bundles/com.amazonaws.eclipse.core/src/com/amazonaws/eclipse/core/ui/swt/CompositeBuilder.java/#L27-L144,0,0,0,0
83,Method,https://github.com/aws/aws-toolkit-eclipse/blob/49026f53fdd4f80a7fb997c9e40fe6e638a26edc/bundles/com.amazonaws.eclipse.simpledb/src/com/amazonaws/eclipse/datatools/enablement/simpledb/internal/driver/JdbcStatement.java/#L432-L502,https://raw.githubusercontent.com/aws/aws-toolkit-eclipse/49026f53fdd4f80a7fb997c9e40fe6e638a26edc/bundles/com.amazonaws.eclipse.simpledb/src/com/amazonaws/eclipse/datatools/enablement/simpledb/internal/driver/JdbcStatement.java/#L432-L502,0,1,0,1
84,Method,https://github.com/aws/aws-toolkit-eclipse/blob/49026f53fdd4f80a7fb997c9e40fe6e638a26edc/bundles/com.amazonaws.eclipse.ec2/src/com/amazonaws/eclipse/ec2/ui/securitygroups/SecurityGroupSelectionComposite.java/#L187-L189,https://raw.githubusercontent.com/aws/aws-toolkit-eclipse/49026f53fdd4f80a7fb997c9e40fe6e638a26edc/bundles/com.amazonaws.eclipse.ec2/src/com/amazonaws/eclipse/ec2/ui/securitygroups/SecurityGroupSelectionComposite.java/#L187-L189,0,0,0,0
85,Class,https://github.com/aws/aws-toolkit-eclipse/blob/49026f53fdd4f80a7fb997c9e40fe6e638a26edc/bundles/com.amazonaws.eclipse.lambda/src/com/amazonaws/eclipse/explorer/lambda/FunctionTagsTable.java/#L47-L123,https://raw.githubusercontent.com/aws/aws-toolkit-eclipse/49026f53fdd4f80a7fb997c9e40fe6e638a26edc/bundles/com.amazonaws.eclipse.lambda/src/com/amazonaws/eclipse/explorer/lambda/FunctionTagsTable.java/#L47-L123,0,0,1,0
86,Method,https://github.com/alibaba/atlas/blob/e8c7b3f1ff14b2a1df64321c6992b796cae7d732/atlas-gradle-plugin/atlas-plugin/src/main/java/com/android/aapt/Resources.java/#L8680-L8684,https://raw.githubusercontent.com/alibaba/atlas/e8c7b3f1ff14b2a1df64321c6992b796cae7d732/atlas-gradle-plugin/atlas-plugin/src/main/java/com/android/aapt/Resources.java/#L8680-L8684,0,0,0,0
87,Method,https://github.com/alibaba/atlas/blob/e8c7b3f1ff14b2a1df64321c6992b796cae7d732/atlas-gradle-plugin/atlas-plugin/src/main/java/com/android/aapt/Resources.java/#L1339-L1345,https://raw.githubusercontent.com/alibaba/atlas/e8c7b3f1ff14b2a1df64321c6992b796cae7d732/atlas-gradle-plugin/atlas-plugin/src/main/java/com/android/aapt/Resources.java/#L1339-L1345,0,0,0,0
88,Method,https://github.com/facebook/buck/blob/1bc8d383ea5cb153ca9bf4f2807e6be498648523/third-party/java/dx/src/com/android/dx/cf/code/SimException.java/#L34-L36,https://raw.githubusercontent.com/facebook/buck/1bc8d383ea5cb153ca9bf4f2807e6be498648523/third-party/java/dx/src/com/android/dx/cf/code/SimException.java/#L34-L36,0,0,0,0
89,Class,https://github.com/facebook/buck/blob/1bc8d383ea5cb153ca9bf4f2807e6be498648523/third-party/java/dx/src/com/android/dx/dex/file/DebugInfoDecoder.java/#L54-L596,https://raw.githubusercontent.com/facebook/buck/1bc8d383ea5cb153ca9bf4f2807e6be498648523/third-party/java/dx/src/com/android/dx/dex/file/DebugInfoDecoder.java/#L54-L596,1,0,1,0
90,Class,https://github.com/facebook/buck/blob/1bc8d383ea5cb153ca9bf4f2807e6be498648523/third-party/java/dx/src/com/android/dx/dex/file/HeaderSection.java/#L27-L62,https://raw.githubusercontent.com/facebook/buck/1bc8d383ea5cb153ca9bf4f2807e6be498648523/third-party/java/dx/src/com/android/dx/dex/file/HeaderSection.java/#L27-L62,0,0,0,0
91,Method,https://github.com/facebook/buck/blob/1bc8d383ea5cb153ca9bf4f2807e6be498648523/third-party/java/dx/src/com/android/dx/rop/code/Rops.java/#L2029-L2033,https://raw.githubusercontent.com/facebook/buck/1bc8d383ea5cb153ca9bf4f2807e6be498648523/third-party/java/dx/src/com/android/dx/rop/code/Rops.java/#L2029-L2033,0,0,0,0
92,Class,https://github.com/alibaba/atlas/blob/e8c7b3f1ff14b2a1df64321c6992b796cae7d732/atlas-gradle-plugin/atlas-plugin/src/main/java/com/android/tools/r8/dex/AtlasVirtualFile.java/#L721-L795,https://raw.githubusercontent.com/alibaba/atlas/e8c7b3f1ff14b2a1df64321c6992b796cae7d732/atlas-gradle-plugin/atlas-plugin/src/main/java/com/android/tools/r8/dex/AtlasVirtualFile.java/#L721-L795,0,0,0,0
93,Class,https://github.com/google/volley/blob/95a6796c40f570a723a73d9360dddbd0994ed1d4/src/main/java/com/android/volley/TimeoutError.java/#L20-L21,https://raw.githubusercontent.com/google/volley/95a6796c40f570a723a73d9360dddbd0994ed1d4/src/main/java/com/android/volley/TimeoutError.java/#L20-L21,0,0,0,0
94,Method,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.desktop/macosx/classes/com/apple/laf/AquaMenuItemUI.java/#L149-L158,https://raw.githubusercontent.com/SAP/SapMachine/6e62561730c46dc5000c39665c43951832192ceb/src/java.desktop/macosx/classes/com/apple/laf/AquaMenuItemUI.java/#L149-L158,0,0,0,0
95,Class,https://github.com/baidu/Jprotobuf-rpc-socket/blob/4422e24c725eaf1f76646f674718bcc8750a4e1d/jprotobuf-rpc-core/src/main/java/com/baidu/jprotobuf/pbrpc/ErrorDataException.java/#L28-L145,https://raw.githubusercontent.com/baidu/Jprotobuf-rpc-socket/4422e24c725eaf1f76646f674718bcc8750a4e1d/jprotobuf-rpc-core/src/main/java/com/baidu/jprotobuf/pbrpc/ErrorDataException.java/#L28-L145,1,0,0,0
96,Method,https://github.com/baidu/Jprotobuf-rpc-socket/blob/4422e24c725eaf1f76646f674718bcc8750a4e1d/jprotobuf-rpc-core/src/main/java/com/baidu/jprotobuf/pbrpc/data/RpcMeta.java/#L124-L129,https://raw.githubusercontent.com/baidu/Jprotobuf-rpc-socket/4422e24c725eaf1f76646f674718bcc8750a4e1d/jprotobuf-rpc-core/src/main/java/com/baidu/jprotobuf/pbrpc/data/RpcMeta.java/#L124-L129,0,0,0,0
97,Method,https://github.com/baidu/Jprotobuf-rpc-socket/blob/4422e24c725eaf1f76646f674718bcc8750a4e1d/jprotobuf-rpc-registry-redis/src/main/java/com/baidu/pbrpc/register/redis/JedisPool.java/#L53-L55,https://raw.githubusercontent.com/baidu/Jprotobuf-rpc-socket/4422e24c725eaf1f76646f674718bcc8750a4e1d/jprotobuf-rpc-registry-redis/src/main/java/com/baidu/pbrpc/register/redis/JedisPool.java/#L53-L55,0,0,0,0
98,Class,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/core/src/main/java/com/cloud/agent/api/CheckHealthAnswer.java/#L22-L30,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/core/src/main/java/com/cloud/agent/api/CheckHealthAnswer.java/#L22-L30,0,0,0,0
99,Class,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/core/src/main/java/com/cloud/agent/api/HandleConfigDriveIsoCommand.java/#L24-L60,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/core/src/main/java/com/cloud/agent/api/HandleConfigDriveIsoCommand.java/#L24-L60,1,0,0,0
100,Class,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/core/src/main/java/com/cloud/agent/api/storage/DestroyCommand.java/#L27-L58,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/core/src/main/java/com/cloud/agent/api/storage/DestroyCommand.java/#L27-L58,0,0,0,0
101,Method,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/plugins/network-elements/nuage-vsp/src/main/java/com/cloud/agent/api/sync/SyncNuageVspCmsIdAnswer.java/#L79-L87,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/plugins/network-elements/nuage-vsp/src/main/java/com/cloud/agent/api/sync/SyncNuageVspCmsIdAnswer.java/#L79-L87,0,0,0,0
102,Class,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/core/src/main/java/com/cloud/agent/resource/virtualnetwork/facade/SetMonitorServiceConfigItem.java/#L31-L47,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/core/src/main/java/com/cloud/agent/resource/virtualnetwork/facade/SetMonitorServiceConfigItem.java/#L31-L47,0,0,0,0
103,Class,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/plugins/hypervisors/baremetal/src/main/java/com/cloud/baremetal/networkservice/BaremetalPingPxeResource.java/#L47-L259,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/plugins/hypervisors/baremetal/src/main/java/com/cloud/baremetal/networkservice/BaremetalPingPxeResource.java/#L47-L259,0,0,0,0
104,Method,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/framework/cluster/src/main/java/com/cloud/cluster/ClusterServiceServletAdapter.java/#L122-L131,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/framework/cluster/src/main/java/com/cloud/cluster/ClusterServiceServletAdapter.java/#L122-L131,0,0,0,0
105,Method,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/engine/schema/src/main/java/com/cloud/configuration/ResourceCountVO.java/#L132-L134,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/engine/schema/src/main/java/com/cloud/configuration/ResourceCountVO.java/#L132-L134,0,0,0,0
106,Method,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/server/src/main/java/com/cloud/consoleproxy/ConsoleProxyManagerImpl.java/#L696-L720,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/server/src/main/java/com/cloud/consoleproxy/ConsoleProxyManagerImpl.java/#L696-L720,0,0,0,1
107,Class,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/plugins/hypervisors/kvm/src/main/java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java/#L44-L433,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/plugins/hypervisors/kvm/src/main/java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java/#L44-L433,0,0,1,0
108,Class,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/plugins/hypervisors/kvm/src/main/java/com/cloud/hypervisor/kvm/resource/wrapper/LibvirtCreateCommandWrapper.java/#L39-L87,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/plugins/hypervisors/kvm/src/main/java/com/cloud/hypervisor/kvm/resource/wrapper/LibvirtCreateCommandWrapper.java/#L39-L87,0,0,0,0
109,Class,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/plugins/hypervisors/xenserver/src/main/java/com/cloud/hypervisor/xenserver/resource/wrapper/xenbase/CitrixAttachOrDettachConfigDriveCommandWrapper.java/#L39-L95,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/plugins/hypervisors/xenserver/src/main/java/com/cloud/hypervisor/xenserver/resource/wrapper/xenbase/CitrixAttachOrDettachConfigDriveCommandWrapper.java/#L39-L95,0,0,0,0
110,Class,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/plugins/hypervisors/xenserver/src/main/java/com/cloud/hypervisor/xenserver/resource/wrapper/xenbase/CitrixOvsFetchInterfaceCommandWrapper.java/#L38-L73,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/plugins/hypervisors/xenserver/src/main/java/com/cloud/hypervisor/xenserver/resource/wrapper/xenbase/CitrixOvsFetchInterfaceCommandWrapper.java/#L38-L73,0,0,0,0
111,Class,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/plugins/hypervisors/xenserver/src/main/java/com/cloud/hypervisor/xenserver/resource/wrapper/xenbase/CitrixOvsSetTagAndFlowCommandWrapper.java/#L36-L74,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/plugins/hypervisors/xenserver/src/main/java/com/cloud/hypervisor/xenserver/resource/wrapper/xenbase/CitrixOvsSetTagAndFlowCommandWrapper.java/#L36-L74,0,0,0,0
112,Class,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/server/src/main/java/com/cloud/network/ExternalLoadBalancerDeviceManager.java/#L35-L103,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/server/src/main/java/com/cloud/network/ExternalLoadBalancerDeviceManager.java/#L35-L103,0,0,1,0
113,Class,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/server/src/main/java/com/cloud/network/ExternalLoadBalancerDeviceManagerImpl.java/#L141-L1311,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/server/src/main/java/com/cloud/network/ExternalLoadBalancerDeviceManagerImpl.java/#L141-L1311,1,0,1,0
114,Class,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/plugins/network-elements/brocade-vcs/src/main/java/com/cloud/network/brocade/BrocadeVcsApi.java/#L63-L542,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/plugins/network-elements/brocade-vcs/src/main/java/com/cloud/network/brocade/BrocadeVcsApi.java/#L63-L542,0,0,1,0
115,Method,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/plugins/network-elements/nuage-vsp/src/main/java/com/cloud/network/manager/NuageVspManagerImpl.java/#L686-L711,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/plugins/network-elements/nuage-vsp/src/main/java/com/cloud/network/manager/NuageVspManagerImpl.java/#L686-L711,0,1,0,1
116,Method,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/server/src/main/java/com/cloud/resource/ResourceManagerImpl.java/#L573-L611,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/server/src/main/java/com/cloud/resource/ResourceManagerImpl.java/#L573-L611,0,1,0,1
117,Method,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/core/src/main/java/com/cloud/resource/ServerResourceBase.java/#L300-L303,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/core/src/main/java/com/cloud/resource/ServerResourceBase.java/#L300-L303,0,0,0,0
118,Method,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/server/src/main/java/com/cloud/server/ManagementServerImpl.java/#L3807-L3831,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/server/src/main/java/com/cloud/server/ManagementServerImpl.java/#L3807-L3831,0,0,0,1
119,Class,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/server/src/main/java/com/cloud/servlet/ConsoleProxyClientParam.java/#L20-L143,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/server/src/main/java/com/cloud/servlet/ConsoleProxyClientParam.java/#L20-L143,1,0,0,0
120,Class,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/engine/schema/src/main/java/com/cloud/storage/dao/VolumeHostDao.java/#L28-L41,https://raw.githubusercontent.com/apache/cloudstack/8d3feb100aab4a45b31a789f444038b892161eec/engine/schema/src/main/java/com/cloud/storage/dao/VolumeHostDao.java/#L28-L41,0,0,0,0
