code_name,smell,type,repository,commit_hash,file_path,github_url,start_line,end_line,severity_sum,reviewers_count,smelliness_degree
com.alibaba.android.arouter.facade.enums.#getClassName,FeatureEnvy,Method,git@github.com:alibaba/ARouter.git,93b328569bbdbf75e4aa87f0ecf48c69600591b2,/arouter-annotation/src/main/java/com/alibaba/android/arouter/facade/enums/RouteType.java,https://github.com/alibaba/ARouter/blob/93b328569bbdbf75e4aa87f0ecf48c69600591b2/arouter-annotation/src/main/java/com/alibaba/android/arouter/facade/enums/RouteType.java/#L32-L34,32,34,0,1,0.0
com.alibaba.android.arouter.facade.enums.#getClassName,LongMethod,Method,git@github.com:alibaba/ARouter.git,93b328569bbdbf75e4aa87f0ecf48c69600591b2,/arouter-annotation/src/main/java/com/alibaba/android/arouter/facade/enums/RouteType.java,https://github.com/alibaba/ARouter/blob/93b328569bbdbf75e4aa87f0ecf48c69600591b2/arouter-annotation/src/main/java/com/alibaba/android/arouter/facade/enums/RouteType.java/#L32-L34,32,34,0,1,0.0
com.alibaba.android.arouter.facade.model.RouteMeta#toString,FeatureEnvy,Method,git@github.com:alibaba/ARouter.git,93b328569bbdbf75e4aa87f0ecf48c69600591b2,/arouter-annotation/src/main/java/com/alibaba/android/arouter/facade/model/RouteMeta.java,https://github.com/alibaba/ARouter/blob/93b328569bbdbf75e4aa87f0ecf48c69600591b2/arouter-annotation/src/main/java/com/alibaba/android/arouter/facade/model/RouteMeta.java/#L200-L213,200,213,0,1,0.0
com.alibaba.android.arouter.facade.model.RouteMeta#toString,LongMethod,Method,git@github.com:alibaba/ARouter.git,93b328569bbdbf75e4aa87f0ecf48c69600591b2,/arouter-annotation/src/main/java/com/alibaba/android/arouter/facade/model/RouteMeta.java,https://github.com/alibaba/ARouter/blob/93b328569bbdbf75e4aa87f0ecf48c69600591b2/arouter-annotation/src/main/java/com/alibaba/android/arouter/facade/model/RouteMeta.java/#L200-L213,200,213,0,1,0.0
com.alibaba.druid.pool.DruidDataSource,DataClass,Class,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/pool/DruidDataSource.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/pool/DruidDataSource.java/#L109-L3626,109,3626,3,4,0.75
com.alibaba.druid.pool.DruidDataSource,GodClass,Class,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/pool/DruidDataSource.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/pool/DruidDataSource.java/#L109-L3626,109,3626,7,4,1.75
com.alibaba.druid.pool.DruidPooledCallableStatement,DataClass,Class,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/pool/DruidPooledCallableStatement.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/pool/DruidPooledCallableStatement.java/#L40-L1089,40,1089,8,3,2.6666666666666665
com.alibaba.druid.pool.DruidPooledCallableStatement,GodClass,Class,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/pool/DruidPooledCallableStatement.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/pool/DruidPooledCallableStatement.java/#L40-L1089,40,1089,3,3,1.0
com.alibaba.druid.pool.DruidPooledCallableStatement#getString int,FeatureEnvy,Method,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/pool/DruidPooledCallableStatement.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/pool/DruidPooledCallableStatement.java/#L80-L87,80,87,0,1,0.0
com.alibaba.druid.pool.DruidPooledCallableStatement#getString int,LongMethod,Method,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/pool/DruidPooledCallableStatement.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/pool/DruidPooledCallableStatement.java/#L80-L87,80,87,0,1,0.0
com.alibaba.druid.pool.DruidPooledConnection#prepareCall String,FeatureEnvy,Method,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/pool/DruidPooledConnection.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/pool/DruidPooledConnection.java/#L534-L563,534,563,0,2,0.0
com.alibaba.druid.pool.DruidPooledConnection#prepareCall String,LongMethod,Method,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/pool/DruidPooledConnection.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/pool/DruidPooledConnection.java/#L534-L563,534,563,2,2,1.0
com.alibaba.druid.pool.ha.selector.RandomDataSourceSelector,DataClass,Class,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/pool/ha/selector/RandomDataSourceSelector.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/pool/ha/selector/RandomDataSourceSelector.java/#L38-L134,38,134,0,1,0.0
com.alibaba.druid.pool.ha.selector.RandomDataSourceSelector,GodClass,Class,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/pool/ha/selector/RandomDataSourceSelector.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/pool/ha/selector/RandomDataSourceSelector.java/#L38-L134,38,134,0,1,0.0
com.alibaba.druid.sql.ast.statement.SQLDropTableStatement,DataClass,Class,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/sql/ast/statement/SQLDropTableStatement.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/sql/ast/statement/SQLDropTableStatement.java/#L26-L146,26,146,6,3,2.0
com.alibaba.druid.sql.ast.statement.SQLDropTableStatement,GodClass,Class,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/sql/ast/statement/SQLDropTableStatement.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/sql/ast/statement/SQLDropTableStatement.java/#L26-L146,26,146,1,3,0.3333333333333333
com.alibaba.druid.sql.dialect.mysql.visitor.MySqlASTVisitorAdapter#visit MySqlShowDatabasePartitionStatusStatement,FeatureEnvy,Method,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/sql/dialect/mysql/visitor/MySqlASTVisitorAdapter.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/sql/dialect/mysql/visitor/MySqlASTVisitorAdapter.java/#L1320-L1323,1320,1323,0,1,0.0
com.alibaba.druid.sql.dialect.mysql.visitor.MySqlASTVisitorAdapter#visit MySqlShowDatabasePartitionStatusStatement,LongMethod,Method,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/sql/dialect/mysql/visitor/MySqlASTVisitorAdapter.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/sql/dialect/mysql/visitor/MySqlASTVisitorAdapter.java/#L1320-L1323,1320,1323,0,1,0.0
com.alibaba.druid.sql.dialect.oracle.visitor.OracleASTVisitorAdapter#visit OracleExitStatement,FeatureEnvy,Method,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/sql/dialect/oracle/visitor/OracleASTVisitorAdapter.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/sql/dialect/oracle/visitor/OracleASTVisitorAdapter.java/#L909-L912,909,912,0,1,0.0
com.alibaba.druid.sql.dialect.oracle.visitor.OracleASTVisitorAdapter#visit OracleExitStatement,LongMethod,Method,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/sql/dialect/oracle/visitor/OracleASTVisitorAdapter.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/sql/dialect/oracle/visitor/OracleASTVisitorAdapter.java/#L909-L912,909,912,0,1,0.0
com.alibaba.druid.sql.dialect.postgresql.visitor.PGEvalVisitor#incrementAndGetVariantIndex,FeatureEnvy,Method,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/sql/dialect/postgresql/visitor/PGEvalVisitor.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/sql/dialect/postgresql/visitor/PGEvalVisitor.java/#L69-L71,69,71,0,1,0.0
com.alibaba.druid.sql.dialect.postgresql.visitor.PGEvalVisitor#incrementAndGetVariantIndex,LongMethod,Method,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/sql/dialect/postgresql/visitor/PGEvalVisitor.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/sql/dialect/postgresql/visitor/PGEvalVisitor.java/#L69-L71,69,71,0,1,0.0
com.alibaba.druid.sql.dialect.sqlserver.parser.SQLServerSelectParser,DataClass,Class,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/sql/dialect/sqlserver/parser/SQLServerSelectParser.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/sql/dialect/sqlserver/parser/SQLServerSelectParser.java/#L35-L210,35,210,0,1,0.0
com.alibaba.druid.sql.dialect.sqlserver.parser.SQLServerSelectParser,GodClass,Class,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/sql/dialect/sqlserver/parser/SQLServerSelectParser.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/sql/dialect/sqlserver/parser/SQLServerSelectParser.java/#L35-L210,35,210,0,1,0.0
com.alibaba.druid.stat.TableStat.Condition#addValue Object,FeatureEnvy,Method,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/stat/TableStat.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/stat/TableStat.java/#L327-L329,327,329,0,1,0.0
com.alibaba.druid.stat.TableStat.Condition#addValue Object,LongMethod,Method,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/stat/TableStat.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/stat/TableStat.java/#L327-L329,327,329,0,1,0.0
com.alibaba.druid.support.monitor.MonitorClient#start,FeatureEnvy,Method,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/support/monitor/MonitorClient.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/support/monitor/MonitorClient.java/#L181-L211,181,211,0,1,0.0
com.alibaba.druid.support.monitor.MonitorClient#start,LongMethod,Method,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/support/monitor/MonitorClient.java,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/support/monitor/MonitorClient.java/#L181-L211,181,211,0,1,0.0
com.alibaba.jstorm.batch.IPrepareCommit,DataClass,Class,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,/jstorm-core/src/main/java/com/alibaba/jstorm/batch/IPrepareCommit.java,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/jstorm-core/src/main/java/com/alibaba/jstorm/batch/IPrepareCommit.java/#L28-L34,28,34,0,1,0.0
com.alibaba.jstorm.batch.IPrepareCommit,GodClass,Class,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,/jstorm-core/src/main/java/com/alibaba/jstorm/batch/IPrepareCommit.java,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/jstorm-core/src/main/java/com/alibaba/jstorm/batch/IPrepareCommit.java/#L28-L34,28,34,0,1,0.0
com.alibaba.jstorm.hdfs.spout.SequenceFileReader.Offset,DataClass,Class,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,/jstorm-hdfs/src/main/java/com/alibaba/jstorm/hdfs/spout/SequenceFileReader.java,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/jstorm-hdfs/src/main/java/com/alibaba/jstorm/hdfs/spout/SequenceFileReader.java/#L104-L212,104,212,4,3,1.3333333333333333
com.alibaba.jstorm.hdfs.spout.SequenceFileReader.Offset,GodClass,Class,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,/jstorm-hdfs/src/main/java/com/alibaba/jstorm/hdfs/spout/SequenceFileReader.java,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/jstorm-hdfs/src/main/java/com/alibaba/jstorm/hdfs/spout/SequenceFileReader.java/#L104-L212,104,212,1,3,0.3333333333333333
com.alibaba.jstorm.utils.PathUtils.rmpath String,FeatureEnvy,Method,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,/jstorm-core/src/main/java/com/alibaba/jstorm/utils/PathUtils.java,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/jstorm-core/src/main/java/com/alibaba/jstorm/utils/PathUtils.java/#L99-L105,99,105,0,1,0.0
com.alibaba.jstorm.utils.PathUtils.rmpath String,LongMethod,Method,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,/jstorm-core/src/main/java/com/alibaba/jstorm/utils/PathUtils.java,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/jstorm-core/src/main/java/com/alibaba/jstorm/utils/PathUtils.java/#L99-L105,99,105,0,1,0.0
com.alibaba.jstorm.utils.TimeCacheQueue.DefaultExpiredCallback,DataClass,Class,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,/jstorm-core/src/main/java/com/alibaba/jstorm/utils/TimeCacheQueue.java,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/jstorm-core/src/main/java/com/alibaba/jstorm/utils/TimeCacheQueue.java/#L45-L57,45,57,0,1,0.0
com.alibaba.jstorm.utils.TimeCacheQueue.DefaultExpiredCallback,GodClass,Class,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,/jstorm-core/src/main/java/com/alibaba/jstorm/utils/TimeCacheQueue.java,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/jstorm-core/src/main/java/com/alibaba/jstorm/utils/TimeCacheQueue.java/#L45-L57,45,57,0,1,0.0
com.alibaba.jstorm.yarn.generated.JstormAM.AsyncProcessor.removeSpecNimbus,DataClass,Class,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,/jstorm-on-yarn/src/main/java/com/alibaba/jstorm/yarn/generated/JstormAM.java,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/jstorm-on-yarn/src/main/java/com/alibaba/jstorm/yarn/generated/JstormAM.java/#L1738-L1786,1738,1786,0,1,0.0
com.alibaba.jstorm.yarn.generated.JstormAM.AsyncProcessor.removeSpecNimbus,GodClass,Class,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,/jstorm-on-yarn/src/main/java/com/alibaba/jstorm/yarn/generated/JstormAM.java,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/jstorm-on-yarn/src/main/java/com/alibaba/jstorm/yarn/generated/JstormAM.java/#L1738-L1786,1738,1786,0,1,0.0
com.alibaba.jvm.sandbox.core.enhance.weaver.SingleEventFactory#makeImmediatelyThrowsEvent int|int|Throwable,FeatureEnvy,Method,git@github.com:alibaba/jvm-sandbox.git,5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e,/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/enhance/weaver/SingleEventFactory.java,https://github.com/alibaba/jvm-sandbox/blob/5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/enhance/weaver/SingleEventFactory.java/#L130-L140,130,140,1,3,0.3333333333333333
com.alibaba.jvm.sandbox.core.enhance.weaver.SingleEventFactory#makeImmediatelyThrowsEvent int|int|Throwable,LongMethod,Method,git@github.com:alibaba/jvm-sandbox.git,5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e,/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/enhance/weaver/SingleEventFactory.java,https://github.com/alibaba/jvm-sandbox/blob/5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/enhance/weaver/SingleEventFactory.java/#L130-L140,130,140,0,4,0.0
com.alibaba.jvm.sandbox.core.util.SandboxStringUtils.getCauseMessage Throwable,FeatureEnvy,Method,git@github.com:alibaba/jvm-sandbox.git,5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e,/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/util/SandboxStringUtils.java,https://github.com/alibaba/jvm-sandbox/blob/5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/util/SandboxStringUtils.java/#L65-L70,65,70,0,1,0.0
com.alibaba.jvm.sandbox.core.util.SandboxStringUtils.getCauseMessage Throwable,LongMethod,Method,git@github.com:alibaba/jvm-sandbox.git,5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e,/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/util/SandboxStringUtils.java,https://github.com/alibaba/jvm-sandbox/blob/5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/util/SandboxStringUtils.java/#L65-L70,65,70,0,1,0.0
com.alibaba.jvm.sandbox.core.util.matcher.structure.ClassStructureImplByAsm#initialValue,FeatureEnvy,Method,git@github.com:alibaba/jvm-sandbox.git,5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e,/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/util/matcher/structure/ClassStructureImplByAsm.java,https://github.com/alibaba/jvm-sandbox/blob/5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/util/matcher/structure/ClassStructureImplByAsm.java/#L397-L415,397,415,0,1,0.0
com.alibaba.jvm.sandbox.core.util.matcher.structure.ClassStructureImplByAsm#initialValue,LongMethod,Method,git@github.com:alibaba/jvm-sandbox.git,5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e,/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/util/matcher/structure/ClassStructureImplByAsm.java,https://github.com/alibaba/jvm-sandbox/blob/5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/util/matcher/structure/ClassStructureImplByAsm.java/#L397-L415,397,415,0,1,0.0
com.alibaba.jvm.sandbox.core.util.matcher.structure.ClassStructureImplByJDK,DataClass,Class,git@github.com:alibaba/jvm-sandbox.git,5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e,/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/util/matcher/structure/ClassStructureImplByJDK.java,https://github.com/alibaba/jvm-sandbox/blob/5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/util/matcher/structure/ClassStructureImplByJDK.java/#L109-L252,109,252,0,2,0.0
com.alibaba.jvm.sandbox.core.util.matcher.structure.ClassStructureImplByJDK,GodClass,Class,git@github.com:alibaba/jvm-sandbox.git,5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e,/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/util/matcher/structure/ClassStructureImplByJDK.java,https://github.com/alibaba/jvm-sandbox/blob/5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e/sandbox-core/src/main/java/com/alibaba/jvm/sandbox/core/util/matcher/structure/ClassStructureImplByJDK.java/#L109-L252,109,252,2,2,1.0
